Organization Name,Topic area,URL,Main Web Page,Mission Statement,Policy Isssue Resources,Campaign and Advocacy,Public Facing Advocacy Writing,Newsletters,Annual reports,Speeches
Solitary Watch,Criminal Justice Issues and Prisoners' Rights,https://solitarywatch.org/2014/06/15/seven-days-solitary-61514/,,,,1,,,,
Solitary Watch,Criminal Justice Issues and Prisoners' Rights,https://solitarywatch.org/2014/06/08/seven-days-solitary-6814/,,,,1,,,,
Solitary Watch,Criminal Justice Issues and Prisoners' Rights,https://solitarywatch.org/2014/06/03/odyssey-pelican-bay-families-journey-californias-notorious-supermax-prison/,,,,1,,,,
Solitary Watch,Criminal Justice Issues and Prisoners' Rights,https://solitarywatch.org/2014/06/02/seven-days-solitary-612014/,,,,1,,,,
Solitary Watch,Criminal Justice Issues and Prisoners' Rights,https://solitarywatch.org/2014/05/25/seven-days-solitary-42514/,,,,1,,,,
Solitary Watch,Criminal Justice Issues and Prisoners' Rights,https://solitarywatch.org/2014/05/24/holder-makes-obama-administrations-first-public-statement-solitary-confinement/,,,,1,,,,
Solitary Watch,Criminal Justice Issues and Prisoners' Rights,https://solitarywatch.org/2014/05/18/seven-days-solitary-5182014/,,,,1,,,,
Solitary Watch,Criminal Justice Issues and Prisoners' Rights,https://solitarywatch.org/2014/05/17/new-york-prisons-ban-media-solitary-confinement-units/,,,,1,,,,
Solitary Watch,Criminal Justice Issues and Prisoners' Rights,https://solitarywatch.org/2014/05/15/way-solitary-women-massachusetts-jail-get-strip-searched-videotaped/,,,,1,,,,
Solitary Watch,Criminal Justice Issues and Prisoners' Rights,https://solitarywatch.org/2014/05/11/seven-days-solitary-5112014/,,,,1,,,,
Solitary Watch,Criminal Justice Issues and Prisoners' Rights,https://solitarywatch.org/2014/05/09/disappearing-disadvantaged-prison-solitary-confinement/,,,,1,,,,
Solitary Watch,Criminal Justice Issues and Prisoners' Rights,https://solitarywatch.org/2014/05/04/seven-days-solitary-542014/,,,,1,,,,
Solitary Watch,Criminal Justice Issues and Prisoners' Rights,https://solitarywatch.org/2014/04/27/seven-days-solitary-4272014/,,,,1,,,,
Solitary Watch,Criminal Justice Issues and Prisoners' Rights,https://solitarywatch.org/2014/04/06/seven-days-solitary-472014/,,,,1,,,,
Solitary Watch,Criminal Justice Issues and Prisoners' Rights,https://solitarywatch.org/2014/04/13/seven-days-solitary-41320014/,,,,1,,,,
Solitary Watch,Criminal Justice Issues and Prisoners' Rights,https://solitarywatch.org/2014/04/22/new-corrections-chief-new-york-city-known-solitary-confinement-reforms-faces-steep-challenges-rikers-island/,,,,1,,,,
Solitary Watch,Criminal Justice Issues and Prisoners' Rights,https://solitarywatch.org/2014/04/20/seven-days-solitary-4202014/,,,,1,,,,
Solitary Watch,Criminal Justice Issues and Prisoners' Rights,https://solitarywatch.org/2014/04/04/immigrant-hunger-strikers-placed-solitary-confinement-federal-detention-center/,,,,1,,,,
Solitary Watch,Criminal Justice Issues and Prisoners' Rights,https://solitarywatch.org/2014/03/30/seven-days-solitary-3302014/,,,,1,,,,
Solitary Watch,Criminal Justice Issues and Prisoners' Rights,https://solitarywatch.org/2014/03/27/severely-disabled-man-sues-new-york-state-prisons-neglect-abuse/,,,,1,,,,
Solitary Watch,Criminal Justice Issues and Prisoners' Rights,https://solitarywatch.org/2014/03/23/seven-days-solitary-3232014/,,,,1,,,,
Solitary Watch,Criminal Justice Issues and Prisoners' Rights,https://solitarywatch.org/2014/03/16/seven-days-solitary-3162014/,,,,1,,,,
Solitary Watch,Criminal Justice Issues and Prisoners' Rights,https://solitarywatch.org/2014/03/14/funding-approved-for-activation-of-adxusp-thomson-new-federal-supermax/,,,,1,,,,
Solitary Watch,Criminal Justice Issues and Prisoners' Rights,https://solitarywatch.org/2014/03/12/private-prison-giant-cca-weighs-solitary-confinement/,,,,1,,,,
Solitary Watch,Criminal Justice Issues and Prisoners' Rights,https://solitarywatch.org/2014/03/09/seven-days-solitary-392014/,,,,1,,,,
Solitary Watch,Criminal Justice Issues and Prisoners' Rights,https://solitarywatch.org/2014/03/05/way-hole-senate-hearing-confirms-growing-opposition-solitary-confinement-prisoners/,,,,1,,,,
Solitary Watch,Criminal Justice Issues and Prisoners' Rights,https://solitarywatch.org/2014/03/02/seven-days-solitary-322014/,,,,1,,,,
Solitary Watch,Criminal Justice Issues and Prisoners' Rights,https://solitarywatch.org/2014/02/28/bing-time-memories-mental-health-worker-rikers-islands-solitary-confinement-unit/,,,,1,,,,
Solitary Watch,Criminal Justice Issues and Prisoners' Rights,https://solitarywatch.org/2014/02/25/adx-h-unit-hunger-strike-prisoners-force-fed/,,,,1,,,,
Solitary Watch,Criminal Justice Issues and Prisoners' Rights,https://solitarywatch.org/2014/02/23/seven-days-solitary-22314/,,,,1,,,,
Solitary Watch,Criminal Justice Issues and Prisoners' Rights,https://solitarywatch.org/2014/02/16/seven-days-solitary-21614/,,,,1,,,,
Solitary Watch,Criminal Justice Issues and Prisoners' Rights,https://solitarywatch.org/2014/02/14/hearing-solitary-confinement-california-advocates-question-reforms/,,,,1,,,,
Solitary Watch,Criminal Justice Issues and Prisoners' Rights,https://solitarywatch.org/2014/02/10/seven-months-historic-prison-hunger-strike-opponents-solitary-confinement-california-prepare-hearing-gauge-pace-change/,,,,1,,,,
Solitary Watch,Criminal Justice Issues and Prisoners' Rights,https://solitarywatch.org/2014/02/09/seven-days-solitary-2914/,,,,1,,,,
Solitary Watch,Criminal Justice Issues and Prisoners' Rights,https://solitarywatch.org/2014/02/09/far-guantanamo-torture-takes-root-american-soil/,,,,1,,,,
Solitary Watch,Criminal Justice Issues and Prisoners' Rights,https://solitarywatch.org/2014/02/04/new-york-lawmakers-introduce-bill-end-long-term-solitary-confinement/,,,,1,,,,
Solitary Watch,Criminal Justice Issues and Prisoners' Rights,https://solitarywatch.org/2014/02/02/seven-days-solitary-2214/,,,,1,,,,
Solitary Watch,Criminal Justice Issues and Prisoners' Rights,https://solitarywatch.org/2014/02/01/prison-health-care-american-health-profession-ignoring-human-rights-issue-hiding-plain-sight/,,,,1,,,,
Solitary Watch,Criminal Justice Issues and Prisoners' Rights,https://solitarywatch.org/2014/01/26/seven-days-solitary-12614/,,,,1,,,,
Solitary Watch,Criminal Justice Issues and Prisoners' Rights,https://solitarywatch.org/2014/01/24/women-solitary-confinement-buried-inside-federal-prison-system/,,,,1,,,,
Solitary Watch,Criminal Justice Issues and Prisoners' Rights,https://solitarywatch.org/2014/01/19/seven-days-solitary-11913/,,,,1,,,,
Solitary Watch,Criminal Justice Issues and Prisoners' Rights,https://solitarywatch.org/2014/01/13/new-campaign-highlights-post-911-civil-human-rights-abuses-american-soil/,,,,1,,,,
Solitary Watch,Criminal Justice Issues and Prisoners' Rights,https://solitarywatch.org/2014/01/12/seven-days-solitary-11213/,,,,1,,,,
Solitary Watch,Criminal Justice Issues and Prisoners' Rights,https://solitarywatch.org/2014/01/11/mentally-ill-south-carolinas-prisons-suffer-decades-abuse/,,,,1,,,,
Solitary Watch,Criminal Justice Issues and Prisoners' Rights,https://solitarywatch.org/2014/01/05/seven-days-solitary-1514/,,,,1,,,,
Solitary Watch,Criminal Justice Issues and Prisoners' Rights,https://solitarywatch.org/2013/12/29/seven-days-solitary-122913/,,,,1,,,,
Solitary Watch,Criminal Justice Issues and Prisoners' Rights,https://solitarywatch.org/2013/12/27/war-on-crime-is-over-if-you-want-it/,,,,1,,,,
Solitary Watch,Criminal Justice Issues and Prisoners' Rights,https://solitarywatch.org/2013/12/27/war-on-crime-is-over-if-you-want-it/,,,,1,,,,
Solitary Watch,Criminal Justice Issues and Prisoners' Rights,https://solitarywatch.org/2013/12/19/dcs-youth-face-solitary-confinement-district-jails-federal-prisons/,,,,1,,,,
Solitary Watch,Criminal Justice Issues and Prisoners' Rights,https://solitarywatch.org/2013/12/16/lifelines-solitary/,,,,1,,,,
Solitary Watch,Criminal Justice Issues and Prisoners' Rights,https://solitarywatch.org/2013/12/15/seven-days-solitary-121513/,,,,1,,,,
Solitary Watch,Criminal Justice Issues and Prisoners' Rights,https://solitarywatch.org/2013/12/13/solitary-confinement-commentary-controversial-costco/,,,,1,,,,
Solitary Watch,Criminal Justice Issues and Prisoners' Rights,https://solitarywatch.org/2013/12/12/women-solitary-confinement-sent-solitary-reporting-sexual-assault/,,,,1,,,,
Solitary Watch,Criminal Justice Issues and Prisoners' Rights,https://solitarywatch.org/2013/12/11/women-solitary-confinement-isolation-degenerates-us-madness/,,,,1,,,,
Solitary Watch,Criminal Justice Issues and Prisoners' Rights,https://solitarywatch.org/2013/12/09/activists-urge-u-s-government-grant-un-torture-expert-access-new-yorks-prisons/,,,,1,,,,
Solitary Watch,Criminal Justice Issues and Prisoners' Rights,https://solitarywatch.org/2013/12/08/seven-days-solitary-12813/,,,,1,,,,
Solitary Watch,Criminal Justice Issues and Prisoners' Rights,https://solitarywatch.org/2013/12/07/mandela-solitary/,,,,1,,,,
Solitary Watch,Criminal Justice Issues and Prisoners' Rights,https://solitarywatch.org/2013/12/04/many-california-prisoners-solitary-confinement/,,,,1,,,,
Solitary Watch,Criminal Justice Issues and Prisoners' Rights,https://solitarywatch.org/2013/12/01/seven-days-solitary-12113/,,,,1,,,,
Solitary Watch,Criminal Justice Issues and Prisoners' Rights,https://solitarywatch.org/2013/11/27/draconian-system-punishment-abuse-interview-former-political-prisoner-ray-luc-levasseur/,,,,1,,,,
Solitary Watch,Criminal Justice Issues and Prisoners' Rights,https://solitarywatch.org/2013/11/24/seven-days-solitary-112413/,,,,1,,,,
Solitary Watch,Criminal Justice Issues and Prisoners' Rights,https://solitarywatch.org/2013/11/22/federal-bureau-prisons-details-limited-audit-solitary-confinement-practices/,,,,1,,,,
Solitary Watch,Criminal Justice Issues and Prisoners' Rights,https://solitarywatch.org/2013/11/17/seven-days-solitary-111713/,,,,1,,,,
Solitary Watch,Criminal Justice Issues and Prisoners' Rights,https://solitarywatch.org/2013/11/13/states-reduced-use-solitary-confinement-suffering-continues-left-behind/,,,,1,,,,
Solitary Watch,Criminal Justice Issues and Prisoners' Rights,https://solitarywatch.org/2013/11/10/seven-days-solitary-111013/,,,,1,,,,
Solitary Watch,Criminal Justice Issues and Prisoners' Rights,https://solitarywatch.org/2013/11/09/new-aclu-report-slams-overuse-solitary-new-mexico-prisons-jails/,,,,1,,,,
Solitary Watch,Criminal Justice Issues and Prisoners' Rights,https://solitarywatch.org/2013/11/06/reports-condemn-abuse-solitary-confinement-new-york-citys-jails-officials-weigh-future/,,,,1,,,,
Solitary Watch,Criminal Justice Issues and Prisoners' Rights,https://solitarywatch.org/2013/11/05/seven-days-solitary-11313/,,,,1,,,,
Solitary Watch,Criminal Justice Issues and Prisoners' Rights,https://solitarywatch.org/2013/10/20/seven-days-solitary-102013/,,,,1,,,,
Solitary Watch,Criminal Justice Issues and Prisoners' Rights,https://solitarywatch.org/2013/10/18/fire-federal-bureau-prisons-audits-use-solitary-confinement-buys-new-supermax-prison/,,,,1,,,,
Solitary Watch,Criminal Justice Issues and Prisoners' Rights,https://solitarywatch.org/2013/10/14/oversight-british-prisons-model-u-s/,,,,1,,,,
Solitary Watch,Criminal Justice Issues and Prisoners' Rights,https://solitarywatch.org/2013/10/13/seven-days-solitary-101313/,,,,1,,,,
Solitary Watch,Criminal Justice Issues and Prisoners' Rights,https://solitarywatch.org/2013/10/06/seven-days-solitary-10613/,,,,1,,,,
Solitary Watch,Criminal Justice Issues and Prisoners' Rights,https://solitarywatch.org/2013/10/01/41-years-solitary-dying-herman-wallace-conviction-overturned/,,,,1,,,,
Solitary Watch,Criminal Justice Issues and Prisoners' Rights,https://solitarywatch.org/2013/09/29/seven-days-solitary-92913/,,,,1,,,,
Solitary Watch,Criminal Justice Issues and Prisoners' Rights,https://solitarywatch.org/2013/09/25/federal-appeals-court-considers-tommy-silversteins-30-years-extreme-solitary-confinement/,,,,1,,,,
Solitary Watch,Criminal Justice Issues and Prisoners' Rights,https://solitarywatch.org/2013/09/22/seven-days-solitary-92213/,,,,1,,,,
Solitary Watch,Criminal Justice Issues and Prisoners' Rights,https://solitarywatch.org/2013/09/22/new-project-photo-requests-solitary/,,,,1,,,,
Solitary Watch,Criminal Justice Issues and Prisoners' Rights,https://solitarywatch.org/2013/09/16/seven-days-solitary-91513/,,,,1,,,,
Solitary Watch,Criminal Justice Issues and Prisoners' Rights,https://solitarywatch.org/2013/09/12/harold-cunningham/,,,,1,,,,
Solitary Watch,Criminal Justice Issues and Prisoners' Rights,https://solitarywatch.org/2013/09/09/new-directive-may-curtail-use-solitary-confinement-immigrant-detention/,,,,1,,,,
Solitary Watch,Criminal Justice Issues and Prisoners' Rights,https://solitarywatch.org/2013/09/09/seven-days-solitary-9-8-13/,,,,1,,,,
Solitary Watch,Criminal Justice Issues and Prisoners' Rights,https://solitarywatch.org/2013/09/05/california-prison-hunger-strike-ends-60-days/,,,,1,,,,
Solitary Watch,Criminal Justice Issues and Prisoners' Rights,https://solitarywatch.org/2013/09/04/day-58-california-prison-hunger-strike/,,,,1,,,,
Solitary Watch,Criminal Justice Issues and Prisoners' Rights,https://solitarywatch.org/2013/09/04/a-month-in-solitary-83113/,,,,1,,,,
Solitary Watch,Criminal Justice Issues and Prisoners' Rights,https://solitarywatch.org/2013/08/25/day-49-hunger-strike/,,,,1,,,,
Solitary Watch,Criminal Justice Issues and Prisoners' Rights,https://solitarywatch.org/2013/08/19/california-prison-hunger-strikers-to-be-force-fed/,,,,1,,,,
Solitary Watch,Criminal Justice Issues and Prisoners' Rights,https://solitarywatch.org/2013/08/18/day-41-hunger/,,,,1,,,,
Solitary Watch,Criminal Justice Issues and Prisoners' Rights,https://solitarywatch.org/2013/08/15/day-39-hunger-strike/,,,,1,,,,
Solitary Watch,Criminal Justice Issues and Prisoners' Rights,https://solitarywatch.org/2013/08/12/day-36-of-california-hunger-strike-hundreds-still-protesting-isolation-policies/,,,,1,,,,
Solitary Watch,Criminal Justice Issues and Prisoners' Rights,https://solitarywatch.org/2013/08/09/california-prison-hunger-strike-now-33-days-in/,,,,1,,,,
Solitary Watch,Criminal Justice Issues and Prisoners' Rights,https://solitarywatch.org/2013/08/08/draft-pat-nolans-evangelical-prison-reform/,,,,1,,,,
Solitary Watch,Criminal Justice Issues and Prisoners' Rights,https://solitarywatch.org/2013/08/06/california-hunger-strike-approaches-one-month/,,,,1,,,,
Solitary Watch,Criminal Justice Issues and Prisoners' Rights,https://solitarywatch.org/2013/08/01/california-prison-strike/,,,,1,,,,
Solitary Watch,Criminal Justice Issues and Prisoners' Rights,https://solitarywatch.org/2013/07/30/suicide/,,,,1,,,,
Solitary Watch,Criminal Justice Issues and Prisoners' Rights,https://solitarywatch.org/2013/07/29/why-holders-pledge-that-snowden-will-not-be-tortured-is-a-lie/,,,,1,,,,
Solitary Watch,Criminal Justice Issues and Prisoners' Rights,https://solitarywatch.org/2013/07/28/seven-days-in-solitary-72813/,,,,1,,,,
Solitary Watch,Criminal Justice Issues and Prisoners' Rights,https://solitarywatch.org/2013/07/24/hunger-strike/,,,,1,,,,
Solitary Watch,Criminal Justice Issues and Prisoners' Rights,https://solitarywatch.org/2013/07/22/california-prison-hunger-strike-madhouse/,,,,1,,,,
Solitary Watch,Criminal Justice Issues and Prisoners' Rights,https://solitarywatch.org/2013/07/21/seven-days-in-solitary-72113/,,,,1,,,,
Solitary Watch,Criminal Justice Issues and Prisoners' Rights,https://solitarywatch.org/2013/07/19/california/,,,,1,,,,
Solitary Watch,Criminal Justice Issues and Prisoners' Rights,https://solitarywatch.org/2013/07/15/ca-updates/,,,,1,,,,
Solitary Watch,Criminal Justice Issues and Prisoners' Rights,https://solitarywatch.org/2013/07/14/we-are-one-body-catholics-raise-voices-against-solitary-confinement/,,,,1,,,,
Solitary Watch,Criminal Justice Issues and Prisoners' Rights,https://solitarywatch.org/2013/07/14/seven-days-in-solitary-71413/,,,,1,,,,
Solitary Watch,Criminal Justice Issues and Prisoners' Rights,https://solitarywatch.org/2013/07/13/members-of-congress-call-for-federal-investigation-of-louisianas-use-of-solitary-confinement-treatment-of-the-angola-3/,,,,1,,,,
Solitary Watch,Criminal Justice Issues and Prisoners' Rights,https://solitarywatch.org/2013/07/11/what-solitary-confinement-does-to-the-brain/,,,,1,,,,
Solitary Watch,Criminal Justice Issues and Prisoners' Rights,https://solitarywatch.org/2013/07/10/faces-and-voices-of-the-california-prison-hunger-strike/,,,,1,,,,
Solitary Watch,Criminal Justice Issues and Prisoners' Rights,https://solitarywatch.org/2013/07/09/as-30000-join-california-prison-hunger-strike-corrections-officials-issue-guidelines-on-starvation/,,,,1,,,,
Solitary Watch,Criminal Justice Issues and Prisoners' Rights,https://solitarywatch.org/2013/07/08/california-prisoners-launch-new-hunger-strike-to-protest-solitary-confinement/,,,,1,,,,
Solitary Watch,Criminal Justice Issues and Prisoners' Rights,https://solitarywatch.org/2013/07/07/fourteen-days-in-solitary/,,,,1,,,,
Solitary Watch,Criminal Justice Issues and Prisoners' Rights,https://solitarywatch.org/2013/07/01/women-in-california-prison-isolation-units-face-overcrowding-and-despair/,,,,1,,,,
Solitary Watch,Criminal Justice Issues and Prisoners' Rights,https://solitarywatch.org/2013/06/26/solitary-survivor-sarah-shourd-joins-sw-to-produce-play-featuring-voices-from-solitary-confinement/,,,,1,,,,
Solitary Watch,Criminal Justice Issues and Prisoners' Rights,https://solitarywatch.org/2013/06/24/angola-3s-herman-wallace-gravely-ill-still-held-in-isolation/,,,,1,,,,
Solitary Watch,Criminal Justice Issues and Prisoners' Rights,https://solitarywatch.org/2013/06/23/seven-days-in-solitary-62313/,,,,1,,,,
Solitary Watch,Criminal Justice Issues and Prisoners' Rights,https://solitarywatch.org/2013/06/15/seven-days-in-solitary-61613/,,,,1,,,,
Solitary Watch,Criminal Justice Issues and Prisoners' Rights,https://solitarywatch.org/2013/06/09/seven-days-in-solitary-6913/,,,,1,,,,
Solitary Watch,Criminal Justice Issues and Prisoners' Rights,https://solitarywatch.org/2013/06/10/u-s-doj-documents-torturous-treatment-of-prisoners-with-mental-illness-in-pennsylvania-solitary-confinement-unit/,,,,1,,,,
Solitary Watch,Criminal Justice Issues and Prisoners' Rights,https://solitarywatch.org/2013/06/07/board-of-correction-votes-against-limiting-solitary-confinement-in-new-york-city-jails/,,,,1,,,,
Solitary Watch,Criminal Justice Issues and Prisoners' Rights,https://solitarywatch.org/2013/06/02/seven-days-in-solitary-6213/,,,,1,,,,
Solitary Watch,Criminal Justice Issues and Prisoners' Rights,https://solitarywatch.org/2013/06/01/gao-report-questions-widespread-use-of-solitary-confinement-in-federal-prisons/,,,,1,,,,
Solitary Watch,Criminal Justice Issues and Prisoners' Rights,https://solitarywatch.org/2013/05/29/measure-to-limit-solitary-confinement-advances-in-senate-immigration-bill/,,,,1,,,,
Solitary Watch,Criminal Justice Issues and Prisoners' Rights,https://solitarywatch.org/2013/05/26/seven-days-in-solitary-52613/,,,,1,,,,
Solitary Watch,Criminal Justice Issues and Prisoners' Rights,https://solitarywatch.org/2013/05/21/deaf-prisoners-in-florida-face-brutality-and-solitary-confinement/,,,,1,,,,
Solitary Watch,Criminal Justice Issues and Prisoners' Rights,https://solitarywatch.org/2013/05/19/seven-days-in-solitary-51813/,,,,1,,,,
Solitary Watch,Criminal Justice Issues and Prisoners' Rights,https://solitarywatch.org/2013/05/18/federal-lawsuit-filed-against-guard-brutality-in-solitary-confinement-unit-at-north-carolinas-central-prison/,,,,1,,,,
Solitary Watch,Criminal Justice Issues and Prisoners' Rights,https://solitarywatch.org/2013/05/12/seven-days-in-solitary-51313/,,,,1,,,,
Solitary Watch,Criminal Justice Issues and Prisoners' Rights,https://solitarywatch.org/2013/05/09/new-on-solitary-watch-multimedia-resources/,,,,1,,,,
Solitary Watch,Criminal Justice Issues and Prisoners' Rights,https://solitarywatch.org/2013/05/06/the-art-of-activism-closing-tamms-supermax/,,,,1,,,,
Solitary Watch,Criminal Justice Issues and Prisoners' Rights,https://solitarywatch.org/2013/05/04/seven-days-in-solitary-5413/,,,,1,,,,
Solitary Watch,Criminal Justice Issues and Prisoners' Rights,https://solitarywatch.org/2013/05/02/the-ten-worst-prisons-in-america/,,,,1,,,,
Solitary Watch,Criminal Justice Issues and Prisoners' Rights,https://solitarywatch.org/2013/04/28/russell-maroon-shoatz-resisting-the-spiritual-death-of-solitary-confinement/,,,,1,,,,
Solitary Watch,Criminal Justice Issues and Prisoners' Rights,https://solitarywatch.org/2013/04/27/seven-days-in-solitary-3/,,,,1,,,,
Solitary Watch,Criminal Justice Issues and Prisoners' Rights,https://solitarywatch.org/2013/04/25/judge-refuses-to-dismiss-federal-supermax-lawsuits/,,,,1,,,,
Solitary Watch,Criminal Justice Issues and Prisoners' Rights,https://solitarywatch.org/2013/04/20/seven-days-in-solitary-4-20-13/,,,,1,,,,
Solitary Watch,Criminal Justice Issues and Prisoners' Rights,https://solitarywatch.org/2013/04/17/to-see-or-not-to-see-capturing-herman-wallaces-41-years-in-solitary/,,,,1,,,,
Solitary Watch,Criminal Justice Issues and Prisoners' Rights,https://solitarywatch.org/2013/04/16/twenty-years-after-the-lucasville-uprising-trying-to-tell-the-story/,,,,1,,,,
Solitary Watch,Criminal Justice Issues and Prisoners' Rights,https://solitarywatch.org/2013/04/15/opposing-the-architecture-of-isolation-architects-against-solitary-confinement/,,,,1,,,,
Solitary Watch,Criminal Justice Issues and Prisoners' Rights,https://solitarywatch.org/2013/04/13/obamas-2014-budget-confirms-plans-for-adx-thomson-new-federal-supermax-prison/,,,,1,,,,
Solitary Watch,Criminal Justice Issues and Prisoners' Rights,https://solitarywatch.org/2013/04/12/seven-days-in-solitary-2/,,,,1,,,,
Solitary Watch,Criminal Justice Issues and Prisoners' Rights,https://solitarywatch.org/2013/04/10/buried-alive-solitary-confinement-in-immigrant-detention/,,,,1,,,,
Solitary Watch,Criminal Justice Issues and Prisoners' Rights,https://solitarywatch.org/2013/04/08/systemic-failures-persist-in-california-prison-mental-health-care-judge-rules/,,,,1,,,,
Solitary Watch,Criminal Justice Issues and Prisoners' Rights,https://solitarywatch.org/2013/04/05/video-shows-maine-prisoner-with-mental-illness-brutally-subdued-by-guards/,,,,1,,,,
Solitary Watch,Criminal Justice Issues and Prisoners' Rights,https://solitarywatch.org/2013/04/04/seven-days-in-solitary/,,,,1,,,,
Solitary Watch,Criminal Justice Issues and Prisoners' Rights,https://solitarywatch.org/2013/03/30/thirty-days-in-solitary/,,,,1,,,,
Solitary Watch,Criminal Justice Issues and Prisoners' Rights,https://solitarywatch.org/2013/03/28/the-solitary-confinement-connection-was-clements-suspect-affected-by-years-in-prison-isolation/,,,,1,,,,
Solitary Watch,Criminal Justice Issues and Prisoners' Rights,https://solitarywatch.org/2013/03/25/u-s-holds-hundreds-of-detained-immigrants-in-solitary-confinement/,,,,1,,,,
Solitary Watch,Criminal Justice Issues and Prisoners' Rights,https://solitarywatch.org/2013/03/23/a-visit-to-billy-blake-still-a-consummate-dreamer-after-25-years-in-solitary/,,,,1,,,,
Solitary Watch,Criminal Justice Issues and Prisoners' Rights,https://solitarywatch.org/2013/03/21/louisiana-attorney-general-says-angola-3-have-never-been-held-in-solitary-confinement/,,,,1,,,,
Solitary Watch,Criminal Justice Issues and Prisoners' Rights,https://solitarywatch.org/2013/03/19/judge-rules-california-solitary-confinement-lawsuit-should-have-its-day-in-court/,,,,1,,,,
Solitary Watch,Criminal Justice Issues and Prisoners' Rights,https://solitarywatch.org/2013/03/18/lawsuit-filed-against-solitary-confinement-of-800-seriously-mentally-ill-in-pennsylvania/,,,,1,,,,
Solitary Watch,Criminal Justice Issues and Prisoners' Rights,https://solitarywatch.org/2013/03/17/new-mexico-man-gets-15-5-million-for-his-two-year-ordeal-in-solitary/,,,,1,,,,
Solitary Watch,Criminal Justice Issues and Prisoners' Rights,https://solitarywatch.org/2013/03/15/california-prison-conditions-driving-prisoners-to-suicide/,,,,1,,,,
Solitary Watch,Criminal Justice Issues and Prisoners' Rights,https://solitarywatch.org/2013/03/14/florida-bill-would-limit-use-of-solitary-confinement-on-children/,,,,1,,,,
Solitary Watch,Criminal Justice Issues and Prisoners' Rights,https://solitarywatch.org/2013/03/13/the-hidden-history-of-solitary-confinement-in-new-jerseys-control-units/,,,,1,,,,
Solitary Watch,Criminal Justice Issues and Prisoners' Rights,https://solitarywatch.org/2013/03/09/a-preventable-death-in-an-arizona-prison/,,,,1,,,,
Solitary Watch,Criminal Justice Issues and Prisoners' Rights,https://solitarywatch.org/2013/03/05/guarding-the-fortresses-how-prison-policies-limit-media-access-to-solitary-confinement/,,,,1,,,,
Solitary Watch,Criminal Justice Issues and Prisoners' Rights,https://solitarywatch.org/2013/03/05/fortresses-of-solitude-journalists-barred-from-prison-isolation-units/,,,,1,,,,
Solitary Watch,Criminal Justice Issues and Prisoners' Rights,https://solitarywatch.org/2013/03/01/tracking-the-rise-of-solitary-confinement-in-america-and-of-the-struggle-against-it/,,,,1,,,,
Solitary Watch,Criminal Justice Issues and Prisoners' Rights,https://solitarywatch.org/2013/02/26/california-assembly-reviews-solitary-confinement-policies-as-prisoners-threaten-new-hunger-strike/,,,,1,,,,
Solitary Watch,Criminal Justice Issues and Prisoners' Rights,https://solitarywatch.org/2013/02/25/montana-legislature-considers-solitary-confinement-reform/,,,,1,,,,
Solitary Watch,Criminal Justice Issues and Prisoners' Rights,https://solitarywatch.org/2013/02/24/the-vicious-cycles-created-by-solitary-confinement/,,,,1,,,,
Solitary Watch,Criminal Justice Issues and Prisoners' Rights,https://solitarywatch.org/2013/02/23/bradley-manning-marks-1000-days-in-pre-trial-detention/,,,,1,,,,
Solitary Watch,Criminal Justice Issues and Prisoners' Rights,https://solitarywatch.org/2013/02/21/solidarity-and-solitary-when-unions-clash-with-prison-reform/,,,,1,,,,
Solitary Watch,Criminal Justice Issues and Prisoners' Rights,https://solitarywatch.org/2013/02/15/utah-supermax-prisoners-report-being-treated-like-an-animal/,,,,1,,,,
Solitary Watch,Criminal Justice Issues and Prisoners' Rights,https://solitarywatch.org/2013/02/13/scarred-by-solitary-experiencing-prison-isolation-as-a-kid/,,,,1,,,,
Solitary Watch,Criminal Justice Issues and Prisoners' Rights,https://solitarywatch.org/2013/02/12/new-article-in-fortune-news-suffering-in-solitary/,,,,1,,,,
Solitary Watch,Criminal Justice Issues and Prisoners' Rights,https://solitarywatch.org/2013/02/08/feds-to-open-new-supermax-prison-cells-at-gitmo-north/,,,,1,,,,
Solitary Watch,Criminal Justice Issues and Prisoners' Rights,https://solitarywatch.org/2013/02/06/sick-and-in-solitary-on-rikers-island/,,,,1,,,,
Solitary Watch,Criminal Justice Issues and Prisoners' Rights,https://solitarywatch.org/2013/02/05/federal-bureau-of-prisons-to-undergo-review-of-solitary-confinement-practices/,,,,1,,,,
Solitary Watch,Criminal Justice Issues and Prisoners' Rights,https://solitarywatch.org/2013/01/30/state-bar-association-calls-on-new-york-to-profoundly-restrict-its-use-of-solitary-confinement/,,,,1,,,,
Solitary Watch,Criminal Justice Issues and Prisoners' Rights,https://solitarywatch.org/2013/01/26/companionship-or-death-jewish-engagement-with-the-injustice-of-solitary-confinement/,,,,1,,,,
Solitary Watch,Criminal Justice Issues and Prisoners' Rights,https://solitarywatch.org/2013/01/25/as-california-implements-some-solitary-confinement-reforms-prisoners-remain-skeptical/,,,,1,,,,
Solitary Watch,Criminal Justice Issues and Prisoners' Rights,https://solitarywatch.org/2013/01/24/twelve-years-in-solitary-and-still-in-illegal-limbo/,,,,1,,,,
Solitary Watch,Criminal Justice Issues and Prisoners' Rights,https://solitarywatch.org/2013/01/16/as-washington-state-prisons-begin-reforms-800-remain-in-solitary-confinement/,,,,1,,,,
